,model1,model2,alpha1,alpha2,change_point,eduN_cp,eduN_m1,eduN_a1,eduN_m2,eduN_a2,FCI_cp,FCI_m1,FCI_a1,FCI_m2,FCI_a2,BIT_cp,BIT_m1,BIT_a1,BIT_m2,BIT_a2
4122,2.0,1.0,1.0,0.15,108.0,103.89755,0.0,0.76866,1.0,0.36973,107.0,2.0,0.9664208889007568,1.0,0.2537727653980255,107.0,2.0,0.91506,0.0,0.21345
4123,1.0,1.0,0.8,0.1,47.0,45.31547,1.0,0.6409600000000001,1.0,0.35176,47.0,1.0,0.606709361076355,1.0,0.2009280025959015,47.0,1.0,0.5468,1.0,0.22855999999999999
4124,2.0,4.0,0.8,1.15,93.0,92.36546,2.0,0.6591100000000001,4.0,0.97515,93.0,2.0,1.0029535293579102,2.0,1.0956383943557741,93.0,4.0,0.85556,2.0,1.1426
4125,3.0,1.0,1.9,0.55,125.0,132.41435,3.0,1.7134900000000002,1.0,0.68286,124.0,3.0,1.636324763298035,1.0,0.6486439108848572,162.0,3.0,1.5332,1.0,0.77078
4126,2.0,0.0,0.15,0.45,169.0,170.07312,1.0,0.19025999999999998,1.0,0.55734,169.0,1.0,0.2316490709781647,4.0,0.5377291440963745,169.0,2.0,0.18761,1.0,0.67478
4127,4.0,3.0,1.35,1.2,157.0,159.58508,4.0,1.16755,4.0,1.01863,157.0,2.0,1.168997049331665,3.0,1.2060917615890503,157.0,4.0,1.2702,4.0,1.2471
4128,0.0,2.0,0.9,0.4,174.0,171.7287,0.0,0.6127100000000001,0.0,0.59097,174.0,0.0,0.7261162996292114,2.0,0.8089405298233032,174.0,0.0,0.59349,1.0,0.47445
4129,4.0,0.0,0.5,0.3,187.0,186.55213999999998,4.0,0.4337,4.0,0.8763700000000001,187.0,4.0,0.5019540786743164,2.0,0.940566062927246,187.0,4.0,0.57808,2.0,1.1982
4130,4.0,3.0,1.6,1.4,172.0,173.22377,4.0,1.40352,2.0,1.46409,100.0,2.0,1.233510136604309,2.0,1.233510136604309,189.0,4.0,1.3713,2.0,1.4301
4131,0.0,2.0,0.55,1.2,120.0,101.94841,0.0,0.70544,4.0,1.22068,100.0,0.0,1.5217231512069702,0.0,1.5217231512069702,77.0,4.0,0.49188999999999994,4.0,1.4492
4132,0.0,1.0,0.25,0.9,7.0,11.52477,1.0,0.98287,1.0,0.71814,7.0,4.0,0.9865287542343141,1.0,0.7319022417068481,85.0,0.0,0.39099,0.0,0.13779
4133,0.0,2.0,0.9,0.85,104.0,104.33336,1.0,0.6452600000000001,4.0,0.69087,104.0,0.0,0.589058518409729,4.0,1.5077656507492063,104.0,3.0,1.0425,0.0,0.34497
4134,1.0,1.0,0.9,0.2,134.0,134.50223,1.0,0.65803,1.0,0.37819,134.0,1.0,0.8080785274505615,1.0,0.2581596076488495,78.0,1.0,0.22605999999999998,4.0,0.25046999999999997
4135,0.0,4.0,0.15,0.4,167.0,164.97353999999999,0.0,0.76002,4.0,1.21824,168.0,4.0,0.8394976854324341,3.0,1.1211830377578735,168.0,2.0,0.9674,4.0,1.0816
4136,0.0,1.0,0.05,0.95,66.0,73.48147,0.0,0.44156999999999996,1.0,0.38036,66.0,0.0,0.4180692732334137,1.0,0.36545270681381226,66.0,0.0,0.55992,0.0,0.28292
4137,2.0,3.0,0.7,1.05,134.0,133.20448000000002,2.0,0.67803,3.0,1.47014,134.0,2.0,0.8858052492141724,3.0,1.4845885038375854,134.0,3.0,1.5159,3.0,1.5159
4138,2.0,2.0,1.85,0.75,53.0,53.22302,2.0,1.8307400000000003,4.0,0.74611,55.0,2.0,1.7440826892852783,2.0,0.7224478721618652,55.0,2.0,1.7888,2.0,0.69828
4139,3.0,1.0,1.6,0.6,85.0,89.7247,2.0,1.6687900000000002,1.0,0.69212,85.0,3.0,1.5251684188842771,1.0,0.7662381529808044,99.0,3.0,1.4744,4.0,1.7773
4140,0.0,1.0,0.15,0.65,155.0,155.04063,2.0,0.7592899999999999,1.0,0.50754,158.0,2.0,0.9126592874526978,1.0,0.7199575901031494,168.0,2.0,1.0889,0.0,0.22791999999999998
4141,3.0,4.0,1.6,0.85,198.0,192.64502,2.0,1.42667,3.0,1.23009,1.0,0.0,1.0,3.0,1.6633528470993042,198.0,2.0,1.8053,0.0,0.77779
4142,0.0,1.0,0.1,0.85,64.0,66.0124,4.0,0.73917,1.0,0.67298,62.0,2.0,0.9491630792617798,1.0,0.8285892009735107,69.0,4.0,1.0239,1.0,0.9028200000000001
4143,4.0,2.0,1.1,0.45,47.0,45.74657,4.0,1.06349,2.0,0.61675,47.0,4.0,1.376465082168579,2.0,0.4999406635761261,47.0,4.0,1.1808,2.0,0.42085
4144,0.0,2.0,0.9,1.15,64.0,62.389869999999995,4.0,1.31692,4.0,0.9806299999999999,66.0,4.0,1.2362172603607178,4.0,0.9830647706985474,66.0,4.0,1.0265,2.0,1.1383
4145,3.0,1.0,1.65,0.95,36.0,33.416540000000005,3.0,1.8134,1.0,0.68971,36.0,3.0,1.7626041173934937,2.0,1.0919673442840576,36.0,3.0,1.9469,0.0,0.28506
4146,4.0,2.0,1.2,0.25,9.0,10.0765,0.0,0.74453,2.0,0.35594000000000003,9.0,2.0,1.0325723886489868,2.0,0.330768883228302,9.0,2.0,0.7421300000000001,2.0,0.25636
4147,3.0,4.0,1.65,0.65,15.0,14.156979999999999,2.0,1.45121,4.0,0.61784,17.0,3.0,1.4923487901687622,2.0,0.931115746498108,12.0,2.0,1.423,1.0,0.9714799999999999
4148,4.0,4.0,0.95,1.9,116.0,111.7954,0.0,0.7548,4.0,1.2509299999999999,100.0,4.0,1.08881938457489,4.0,1.08881938457489,111.0,4.0,1.0138,2.0,1.1411
4149,2.0,1.0,1.0,0.55,28.0,26.123920000000002,3.0,0.77789,1.0,0.73196,28.0,3.0,0.9791359901428224,1.0,0.5742772817611694,27.0,2.0,0.95158,0.0,0.42083000000000004
4150,0.0,0.0,0.95,0.15,190.0,184.56202,4.0,0.43503000000000003,4.0,0.87495,190.0,0.0,0.6478174924850464,3.0,1.059512734413147,9.0,4.0,0.61773,0.0,0.34075
4151,4.0,4.0,0.9,0.4,87.0,86.94402,0.0,0.8201700000000001,3.0,0.84319,86.0,4.0,1.0345346927642822,0.0,0.8109389543533325,86.0,2.0,1.0201,4.0,0.7729199999999999
4152,4.0,0.0,0.2,0.75,76.0,75.76044,4.0,0.3901,0.0,0.6570699999999999,76.0,4.0,0.5537726283073425,0.0,0.6491121053695679,76.0,4.0,0.3926,0.0,0.60815
4153,2.0,2.0,1.2,1.3,150.0,154.17951000000002,2.0,0.90436,4.0,1.0352700000000001,150.0,2.0,1.0717431306838991,3.0,1.3874584436416626,150.0,2.0,1.1651,2.0,1.3252
4154,0.0,4.0,0.4,1.35,72.0,71.71491999999999,2.0,1.01366,4.0,1.1049,72.0,3.0,1.0339123010635376,4.0,1.2879786491394043,72.0,2.0,1.2614,4.0,1.2859
4155,0.0,2.0,0.7,0.1,70.0,68.02616,4.0,0.71992,1.0,0.38345,69.0,4.0,1.0601463317871094,2.0,0.2251850664615631,69.0,4.0,0.8813799999999999,0.0,0.37325
4156,2.0,3.0,0.15,1.85,41.0,43.17154,1.0,0.20845999999999998,3.0,1.86389,41.0,1.0,0.4550895094871521,3.0,1.8757413625717163,41.0,3.0,1.8325,3.0,1.8325
4157,4.0,0.0,0.35,0.2,92.0,92.3749,4.0,0.48556000000000005,1.0,0.37556,92.0,4.0,0.569985032081604,1.0,0.3063272535800934,92.0,4.0,0.48652,0.0,0.18395999999999998
4158,0.0,4.0,0.15,1.5,98.0,98.18699000000001,0.0,0.44243999999999994,4.0,1.16969,98.0,0.0,0.5270062088966371,4.0,1.1208158731460571,98.0,3.0,0.07131,4.0,0.9963799999999999
4159,2.0,4.0,0.8,0.6,68.0,69.86845,4.0,0.80652,4.0,0.76642,69.0,4.0,0.8322415947914124,2.0,0.7906889915466309,68.0,2.0,0.8021199999999999,2.0,0.77454
4160,3.0,2.0,1.1,1.95,115.0,110.85708000000001,3.0,1.4268299999999998,2.0,1.79538,115.0,3.0,1.3420202732086182,2.0,1.8136590719223025,115.0,2.0,1.4172,2.0,1.9408
4161,3.0,3.0,1.95,1.1,32.0,32.226440000000004,3.0,1.79679,2.0,1.25944,32.0,3.0,1.683510184288025,3.0,1.3008183240890503,32.0,3.0,0.80582,3.0,0.80582
4162,2.0,2.0,0.6,1.85,136.0,139.01758,2.0,0.7832399999999999,2.0,1.78594,132.0,2.0,0.7020078897476196,2.0,1.698556900024414,136.0,2.0,0.8513200000000001,2.0,1.827
4163,1.0,0.0,0.2,0.45,175.0,173.55059,1.0,0.48186999999999997,2.0,0.6138899999999999,175.0,1.0,0.5429721474647522,2.0,1.274333357810974,4.0,2.0,0.72085,0.0,0.27707
4164,4.0,0.0,0.9,0.1,10.0,8.67728,0.0,0.64151,4.0,0.8323299999999999,10.0,0.0,0.8845362663269043,3.0,1.1325329542160034,10.0,0.0,0.7177100000000001,1.0,0.966
4165,1.0,3.0,0.85,1.85,73.0,73.62335,0.0,0.70138,3.0,1.5440399999999999,73.0,0.0,0.6942723989486694,3.0,1.634856343269348,73.0,0.0,0.30469,2.0,1.9544
4166,3.0,4.0,1.55,1.6,144.0,143.05491,3.0,1.41969,4.0,1.21012,144.0,3.0,1.4443191289901731,2.0,1.00658917427063,144.0,3.0,1.3362,4.0,0.92281
4167,1.0,3.0,0.45,1.95,143.0,140.72547,1.0,0.70804,3.0,1.46571,143.0,1.0,0.7878403663635254,3.0,1.5180701017379759,143.0,0.0,0.32421,2.0,1.4526
4168,1.0,1.0,1.0,0.3,174.0,173.35628,1.0,0.8587,1.0,0.4939,174.0,2.0,0.8642566204071045,2.0,0.8084892034530641,174.0,4.0,0.9991200000000001,1.0,0.25992
4169,4.0,4.0,1.35,0.95,184.0,178.73445,4.0,1.1721700000000002,4.0,1.06797,184.0,4.0,1.3580005168914795,4.0,0.866740345954895,184.0,4.0,1.395,0.0,0.78064
4170,1.0,1.0,0.7,0.1,156.0,156.57516,1.0,0.61265,2.0,0.46441000000000004,155.0,1.0,0.7125914096832275,2.0,0.6850679516792297,155.0,3.0,0.79506,2.0,0.22981
4171,4.0,3.0,1.0,1.4,196.0,180.91918,2.0,0.8083899999999999,4.0,0.81671,196.0,2.0,0.8697484731674194,2.0,0.9533126354217528,196.0,1.0,0.97177,2.0,0.67302
4172,3.0,3.0,1.3,1.95,24.0,7.730180000000001,0.0,1.24276,3.0,1.43852,25.0,3.0,1.136088252067566,3.0,1.6773055791854858,24.0,3.0,1.5057,3.0,1.5057
4173,3.0,3.0,1.05,1.5,6.0,9.64434,2.0,1.0812700000000002,3.0,1.58653,6.0,3.0,1.3001995086669922,3.0,1.365880012512207,6.0,2.0,1.8765,2.0,1.7037
4174,2.0,4.0,1.35,1.6,5.0,0.48795,4.0,1.02214,2.0,1.18605,100.0,4.0,1.3765531778335571,4.0,1.3765531778335571,5.0,1.0,0.7592300000000001,4.0,1.4456
4175,4.0,3.0,1.7,1.4,177.0,176.82002,4.0,1.7568599999999999,1.0,0.8685200000000001,177.0,4.0,1.5084077119827268,3.0,1.1098085641860962,177.0,4.0,1.5882,4.0,0.66587
4176,0.0,3.0,0.5,1.2,114.0,114.54363000000001,0.0,0.36524,0.0,1.23961,114.0,0.0,0.4870504438877106,3.0,1.37093985080719,114.0,0.0,0.58233,0.0,0.54347
4177,3.0,0.0,1.1,0.9,9.0,10.964160000000001,0.0,0.93511,0.0,0.62713,9.0,2.0,1.0615297555923462,1.0,0.6936537027359009,198.0,0.0,0.46815,1.0,0.60749
4178,2.0,4.0,0.45,1.35,35.0,37.287079999999996,4.0,1.00726,4.0,1.07545,36.0,2.0,1.0663387775421145,2.0,0.8293437957763672,35.0,1.0,0.51826,1.0,0.96426
4179,2.0,3.0,0.55,1.55,103.0,102.57751,4.0,0.59082,2.0,1.51502,103.0,2.0,0.8747073411941528,3.0,1.3648461103439329,103.0,2.0,0.5139,2.0,1.4749
4180,1.0,4.0,0.15,0.7,126.0,124.32888,1.0,0.31438,4.0,0.8568600000000001,126.0,1.0,0.33219295740127563,4.0,0.7574306726455688,125.0,1.0,0.29616,4.0,0.73963
4181,2.0,1.0,0.4,0.1,119.0,121.67125,2.0,0.39518000000000003,1.0,0.46338,119.0,2.0,0.4655450582504273,1.0,0.33219295740127563,119.0,2.0,0.39799,1.0,0.23634000000000002
4182,2.0,1.0,1.6,0.95,180.0,181.83964,2.0,1.83612,0.0,0.74674,180.0,2.0,1.588265299797058,2.0,0.5818148851394653,180.0,2.0,1.6751,0.0,0.60638
4183,2.0,0.0,0.9,0.95,199.0,2.97178,2.0,0.76327,2.0,0.7743399999999999,100.0,2.0,0.6468263268470764,2.0,0.6468263268470764,180.0,2.0,0.63205,1.0,0.43735
4184,2.0,1.0,1.65,0.65,106.0,104.01120999999999,2.0,1.5669799999999998,1.0,0.5526399999999999,106.0,2.0,1.636737585067749,1.0,0.2057678997516632,106.0,2.0,1.5947,0.0,0.18491
4185,3.0,0.0,1.8,0.3,192.0,191.71796,2.0,1.8175700000000001,2.0,0.92656,192.0,3.0,1.5868741273880005,1.0,1.0154078006744385,192.0,3.0,1.7371,1.0,0.5869800000000001
4186,2.0,2.0,0.45,0.9,83.0,80.26632,4.0,0.58358,4.0,0.71526,80.0,2.0,0.586796760559082,2.0,0.9602550268173218,81.0,2.0,0.8317100000000001,1.0,0.8690200000000001
4187,2.0,0.0,1.6,0.6,42.0,41.7334,2.0,1.49556,1.0,0.36155,42.0,4.0,1.3113830089569092,1.0,0.217835932970047,42.0,2.0,1.5328,0.0,0.26896
4188,2.0,0.0,1.9,0.2,199.0,184.62118,2.0,1.49773,2.0,1.22288,199.0,2.0,1.732372164726257,0.0,1.0,2.0,0.0,0.73068,2.0,1.9158
4189,3.0,1.0,1.9,0.2,171.0,167.61903,3.0,1.7249400000000001,3.0,0.61607,170.0,3.0,1.6553300619125366,2.0,0.5287116169929504,170.0,3.0,1.4689,0.0,0.31088000000000005
4190,3.0,4.0,1.15,0.7,10.0,7.20816,4.0,0.98029,4.0,0.6645,5.0,3.0,1.0466567277908323,4.0,0.7964794635772705,6.0,0.0,0.74192,1.0,0.89123
4191,4.0,4.0,1.0,0.25,17.0,21.91149,4.0,0.9121100000000001,4.0,0.62783,17.0,4.0,0.924691081047058,2.0,0.684799313545227,17.0,0.0,0.87885,1.0,0.8371
4192,2.0,2.0,1.3,0.8,24.0,24.73919,4.0,1.12277,2.0,0.65281,25.0,3.0,1.1005923748016355,2.0,1.0301613807678225,25.0,1.0,0.94366,1.0,0.84835
4193,3.0,4.0,1.75,1.9,67.0,65.2194,3.0,1.6833900000000002,4.0,1.46377,67.0,3.0,1.6524420976638794,4.0,1.3636301755905151,67.0,2.0,1.8423,4.0,1.2811
4194,4.0,4.0,1.35,1.1,138.0,139.64619,4.0,1.29755,4.0,1.10127,144.0,2.0,1.163385272026062,4.0,1.1253718137741089,139.0,4.0,1.4199,4.0,1.0328
4195,0.0,3.0,0.45,1.1,156.0,152.98506,0.0,0.50761,4.0,0.81033,155.0,4.0,0.659749448299408,4.0,1.4737802743911743,155.0,4.0,0.57094,4.0,1.3618
4196,3.0,1.0,1.0,1.0,184.0,183.68152,2.0,1.23671,1.0,0.77935,184.0,3.0,1.0430924892425537,1.0,0.8817142248153687,185.0,2.0,1.3346,0.0,0.6675399999999999
4197,3.0,4.0,1.9,1.8,18.0,2.68371,4.0,1.41161,4.0,1.13954,100.0,4.0,1.4168728590011597,4.0,1.4168728590011597,158.0,4.0,1.557,2.0,1.3558
4198,0.0,4.0,0.1,1.1,78.0,73.07315,4.0,1.05615,2.0,1.01255,79.0,2.0,1.0003304481506348,4.0,1.383049726486206,79.0,4.0,1.0787,4.0,1.6011
4199,4.0,0.0,0.45,0.1,199.0,0.11367999999999999,4.0,0.6533399999999999,4.0,0.71008,197.0,4.0,0.5526959896087646,1.0,1.0463231801986694,11.0,1.0,0.8221200000000001,4.0,0.49638000000000004
4200,1.0,1.0,1.0,0.3,106.0,199.56333,1.0,0.87736,1.0,0.7771100000000001,4.0,1.0,0.8691558837890625,1.0,0.5726966857910156,196.0,0.0,0.46448,4.0,0.54599
4201,1.0,1.0,0.4,0.7,31.0,21.64411,1.0,0.56266,1.0,0.74768,100.0,1.0,0.4642602205276489,1.0,0.4642602205276489,197.0,3.0,0.9739,1.0,0.50267
4202,4.0,4.0,1.6,1.45,185.0,185.81242,4.0,1.80062,1.0,0.60951,184.0,4.0,1.497020602226257,1.0,0.8283653259277344,185.0,4.0,1.6394,1.0,0.2932
4203,0.0,4.0,0.75,0.25,7.0,8.90902,0.0,0.65357,4.0,0.50727,8.0,4.0,1.0189261436462402,4.0,0.8426586389541626,7.0,2.0,0.7973,4.0,0.75774
4204,1.0,3.0,0.2,1.05,54.0,50.39448,1.0,0.27092,3.0,1.3396299999999999,54.0,1.0,0.4147886037826538,3.0,1.1286492347717283,54.0,3.0,1.3658,3.0,1.3658
4205,2.0,2.0,0.6,0.85,74.0,72.86538,4.0,1.38201,4.0,0.5542699999999999,74.0,2.0,1.235621213912964,2.0,0.6907809972763062,74.0,2.0,0.5767800000000001,2.0,0.80125
4206,4.0,3.0,2.0,1.9,117.0,115.89688000000001,4.0,0.75049,2.0,1.80044,117.0,4.0,1.6006381511688232,3.0,1.7527312040328982,117.0,4.0,1.7475,2.0,1.8995
4207,1.0,3.0,0.7,2.0,42.0,41.30922,2.0,0.46753999999999996,3.0,1.74669,42.0,2.0,0.4288099408149719,3.0,1.7680658102035522,42.0,3.0,1.8569,3.0,1.8569
4208,0.0,0.0,0.5,0.65,140.0,135.85297,0.0,0.35943,0.0,0.70362,140.0,0.0,0.4993769228458405,0.0,0.6640629768371582,143.0,0.0,0.30966,0.0,0.33200999999999997
4209,0.0,0.0,0.95,0.7,167.0,175.09277,0.0,0.79981,0.0,0.65776,100.0,2.0,0.806900143623352,0.0,0.937342643737793,45.0,0.0,0.63117,0.0,0.38836
4210,0.0,1.0,0.1,0.05,136.0,136.58267,4.0,0.8192799999999999,1.0,0.39655,136.0,4.0,0.8450319766998291,1.0,0.3513905704021454,136.0,4.0,0.9553,2.0,0.18647
4211,3.0,2.0,1.45,0.8,176.0,178.5614,2.0,1.25722,2.0,0.63761,176.0,3.0,1.3279041051864624,2.0,0.7786206007003784,176.0,3.0,1.4841,1.0,0.73921
4212,1.0,4.0,1.0,0.85,173.0,195.74888,1.0,0.9302,4.0,1.03659,164.0,4.0,1.1270874738693235,2.0,0.9733870029449464,28.0,1.0,0.57949,4.0,1.0899
4213,1.0,0.0,0.6,0.15,27.0,27.309890000000003,4.0,0.57686,4.0,0.56585,27.0,1.0,0.596352219581604,2.0,0.5648312568664551,27.0,1.0,0.23174,2.0,0.84675
4214,0.0,4.0,0.25,1.6,9.0,29.337870000000002,0.0,0.46634,4.0,1.6843700000000001,5.0,1.0,0.6246048808097839,4.0,1.2411558628082275,5.0,4.0,0.094933,4.0,1.5351
4215,1.0,1.0,0.5,0.95,112.0,111.76628000000001,1.0,0.22805999999999998,1.0,0.36019,100.0,1.0,0.2786280810832977,1.0,0.2786280810832977,112.0,0.0,0.20209000000000002,1.0,0.19091
4216,1.0,0.0,0.85,0.35,176.0,170.85171,1.0,0.60723,1.0,0.43033999999999994,177.0,1.0,0.6625900268554688,2.0,0.8857612609863281,27.0,4.0,1.3846,0.0,0.4477
4217,2.0,1.0,0.85,0.9,23.0,21.154139999999998,4.0,0.9099799999999999,1.0,0.7850199999999999,33.0,2.0,0.9027590751647948,1.0,0.6272568702697754,150.0,3.0,0.5744,1.0,0.20795999999999998
4218,0.0,1.0,0.25,0.4,189.0,2.66246,3.0,0.72531,0.0,0.4894,14.0,2.0,0.6875302791595459,1.0,0.20394167304039,14.0,2.0,0.7915399999999999,0.0,0.43391
4219,0.0,1.0,0.85,0.6,195.0,36.80641,0.0,0.50207,0.0,0.73395,196.0,0.0,0.5066896677017212,3.0,1.0599939823150637,49.0,4.0,0.77386,0.0,0.35698
4220,2.0,3.0,1.45,1.05,137.0,132.12852,2.0,1.2332,3.0,1.40878,134.0,2.0,1.2230558395385742,3.0,1.2940901517868042,134.0,2.0,1.4084,2.0,1.4009
4221,0.0,0.0,0.65,1.0,19.0,19.21198,4.0,1.00952,0.0,0.71714,19.0,4.0,1.1162948608398438,0.0,0.8284419775009155,19.0,2.0,0.9737399999999999,0.0,0.44218
4222,1.0,2.0,0.3,1.75,162.0,162.2808,1.0,0.2501,2.0,1.59873,162.0,1.0,0.19291451573371887,3.0,1.5916017293930054,162.0,0.0,0.15113,2.0,1.8132
4223,4.0,4.0,1.95,1.65,63.0,62.05069,4.0,1.4156799999999998,4.0,1.22773,63.0,4.0,1.426970601081848,4.0,1.3341209888458252,63.0,4.0,0.9467200000000001,4.0,1.3728
4224,4.0,1.0,0.85,0.35,152.0,151.60166999999998,4.0,0.72526,1.0,0.42713,152.0,4.0,0.8825604915618896,1.0,0.4292066693305969,152.0,4.0,0.8178,0.0,0.20223
4225,3.0,1.0,1.1,0.05,149.0,152.37442,2.0,1.23401,1.0,0.42775,157.0,3.0,1.064574956893921,1.0,0.6105170845985413,149.0,3.0,0.84193,0.0,0.19864
4226,4.0,4.0,0.55,1.15,130.0,130.45507,4.0,0.60606,4.0,1.02274,130.0,4.0,0.6668573617935181,2.0,0.9712774753570556,130.0,4.0,0.66585,2.0,0.9060600000000001
4227,2.0,3.0,0.25,1.9,190.0,172.01866,2.0,0.24363,2.0,1.23537,190.0,2.0,0.27139189839363104,3.0,1.3071500062942505,190.0,2.0,0.28054,2.0,1.1486
4228,2.0,4.0,0.15,0.35,143.0,144.92092,1.0,0.17923,2.0,1.13424,144.0,1.0,0.202468603849411,2.0,1.1368616819381714,144.0,2.0,0.23521999999999998,2.0,1.1327
4229,3.0,1.0,1.4,0.25,150.0,153.18641000000002,3.0,1.3628,3.0,0.7751,153.0,3.0,1.7448328733444214,2.0,0.5415473580360413,150.0,2.0,1.9340000000000002,1.0,0.41
4230,2.0,4.0,0.4,0.7,117.0,113.6603,2.0,0.37206999999999996,4.0,1.24517,111.0,4.0,0.8837352991104126,4.0,1.175696849822998,116.0,2.0,0.451,4.0,1.1052
4231,0.0,4.0,0.6,1.1,145.0,144.9736,0.0,0.70165,4.0,1.0587799999999998,144.0,0.0,0.7769057750701904,2.0,0.6745468378067017,145.0,1.0,0.9428,2.0,0.7893600000000001
4232,4.0,0.0,1.25,0.2,12.0,13.6638,2.0,0.85739,4.0,0.73448,12.0,2.0,1.1412080526351929,3.0,0.9191626310348512,12.0,2.0,0.86045,4.0,1.0232
4233,0.0,3.0,0.4,1.35,31.0,32.991170000000004,0.0,0.37666,3.0,1.63683,195.0,0.0,0.5275616645812988,3.0,1.0485835075378418,33.0,0.0,0.6778,2.0,1.6424
4234,4.0,4.0,0.2,0.5,145.0,146.95119,4.0,0.41568999999999995,4.0,1.02421,145.0,4.0,0.526011049747467,4.0,0.7828308343887329,145.0,0.0,0.47139,0.0,0.6222300000000001
4235,3.0,3.0,1.5,1.15,34.0,31.794040000000003,3.0,1.8101099999999999,3.0,1.1120700000000001,34.0,2.0,1.5279028415679932,3.0,1.1801598072052002,34.0,3.0,1.2149,3.0,1.2149
4236,1.0,0.0,0.9,0.2,189.0,189.72812,1.0,0.90455,1.0,1.05756,189.0,1.0,0.8123099803924559,2.0,1.0986810922622678,123.0,3.0,0.89051,0.0,0.21466
4237,0.0,0.0,0.6,0.8,148.0,147.00847,0.0,0.72921,4.0,1.03474,147.0,2.0,0.7610037326812744,4.0,1.2314913272857666,147.0,2.0,0.9322600000000001,4.0,1.0901
4238,2.0,4.0,1.0,1.2,59.0,62.27496,4.0,0.65872,4.0,1.07932,64.0,2.0,0.8408032655715942,3.0,1.273630142211914,64.0,2.0,0.8590700000000001,2.0,1.2533
4239,1.0,2.0,0.7,1.1,75.0,74.9991,1.0,0.71058,4.0,0.66114,75.0,1.0,0.9334119558334352,2.0,0.7768682241439819,75.0,1.0,0.9689700000000001,2.0,0.93127
4240,0.0,3.0,0.75,1.45,134.0,138.03983,0.0,0.5726100000000001,3.0,1.64495,136.0,4.0,0.7026705741882324,2.0,1.6155129671096802,136.0,1.0,0.89804,2.0,1.8153
4241,3.0,2.0,1.75,0.35,57.0,57.61595,3.0,1.56894,2.0,0.38834,57.0,3.0,1.542676568031311,2.0,0.5185537934303284,57.0,2.0,1.7779,2.0,0.37083
4242,3.0,0.0,1.15,0.1,59.0,61.16916,3.0,1.38426,4.0,0.8204799999999999,60.0,3.0,1.4840728044509888,2.0,1.0243997573852541,60.0,2.0,1.5207,1.0,0.91345
4243,3.0,3.0,1.15,1.2,166.0,164.18716,2.0,1.19528,3.0,1.5548799999999998,165.0,2.0,1.212428331375122,4.0,1.098392128944397,165.0,2.0,1.2618,2.0,1.5836
4244,3.0,1.0,1.5,0.7,13.0,18.485229999999998,2.0,1.2659200000000002,1.0,0.5121,13.0,3.0,1.1613271236419678,1.0,0.5009480714797974,16.0,2.0,1.3124,0.0,0.7417
4245,0.0,1.0,1.0,0.7,136.0,135.2487,0.0,0.8397399999999999,1.0,0.37851,136.0,2.0,1.0361249446868896,1.0,0.312812477350235,136.0,1.0,0.8079,1.0,0.34776999999999997
4246,2.0,0.0,1.7,0.35,42.0,42.18657,4.0,0.91548,4.0,1.13816,42.0,2.0,1.3221441507339478,4.0,1.0178149938583374,42.0,2.0,1.4575,1.0,0.9540299999999999
4247,2.0,4.0,0.2,1.75,116.0,114.58937,2.0,0.25895999999999997,4.0,1.2542799999999998,116.0,2.0,0.3421212732791901,2.0,1.2218465805053709,117.0,2.0,0.19344,4.0,1.0869
4248,1.0,1.0,0.7,0.15,69.0,54.56186999999999,1.0,0.78088,1.0,0.43373,7.0,4.0,1.031061053276062,1.0,0.6285485029220581,42.0,3.0,0.72678,0.0,0.43313999999999997
4249,4.0,0.0,1.65,0.3,170.0,170.47503999999998,4.0,1.3787,1.0,0.4648,170.0,4.0,1.3286941051483154,2.0,0.5093829035758972,170.0,4.0,1.4472,0.0,0.22286999999999998
4250,0.0,2.0,0.9,0.35,43.0,40.23663,4.0,0.76912,2.0,0.33036,43.0,2.0,1.0385172367095947,2.0,0.2692481577396393,43.0,4.0,0.72604,2.0,0.30679
4251,1.0,1.0,0.1,0.05,23.0,23.8171,1.0,0.6806399999999999,1.0,0.28189000000000003,24.0,1.0,0.5800597667694092,1.0,0.16053655743598938,24.0,4.0,0.57563,0.0,0.18495
4252,4.0,4.0,0.2,1.4,168.0,166.2417,4.0,0.25958000000000003,4.0,0.8308399999999999,168.0,4.0,0.5056917071342468,2.0,0.824143648147583,168.0,4.0,0.15019000000000002,4.0,1.0473
4253,4.0,3.0,1.4,1.15,25.0,22.778579999999998,4.0,1.0102,3.0,1.34297,25.0,4.0,1.0790413618087769,3.0,1.3603119850158691,23.0,2.0,1.1122,2.0,1.5184
4254,2.0,1.0,0.7,0.7,91.0,95.65281999999999,4.0,0.65388,1.0,0.40333,91.0,2.0,0.919519305229187,1.0,0.18115952610969546,91.0,2.0,0.75776,0.0,0.20398
4255,1.0,0.0,0.55,0.35,116.0,116.49659,1.0,0.69952,4.0,1.15367,116.0,1.0,0.7364118099212646,4.0,1.0633890628814695,116.0,0.0,0.41226,4.0,1.1658
4256,1.0,4.0,0.1,0.9,173.0,172.73172,1.0,0.15189,4.0,0.91835,174.0,1.0,0.20169100165367126,4.0,0.6839661598205566,172.0,0.0,0.1605,2.0,1.3827
4257,4.0,3.0,1.0,1.3,64.0,63.78921999999999,0.0,1.23353,3.0,1.39085,64.0,2.0,1.3452800512313845,3.0,1.3101485967636108,64.0,2.0,1.1248,2.0,1.5676
