,model,alpha,length,diff_coef,loc_error,UCL,eduN,HNU,Erasmus MC,BIT,DecBayComp,TSA,UPV-MAT,TA-MSD
1435,3.0,2.0,702,0.004297259704624441,4.67,1.925,1.95741,1.8232274,1.892200946807861,1.8757,1.8645941019058228,1.99559,1.89,1.93851
1436,1.0,0.4,969,-1.010625855318264,7.33,0.5,0.46814,0.45044112,0.6564934849739075,0.78635,0.4842036962509155,0.52841,0.451,0.90113
1437,4.0,0.4,374,-0.17626243875069947,7.33,0.35,0.38989,0.54658085,0.2433319091796875,0.4054,0.2257399559020996,0.53054,0.383,0.92231
1438,4.0,1.4000000000000001,144,0.7919000959309778,7.33,1.275,1.29755,1.2329353,0.5589876770973206,1.3807,0.7455843687057495,0.79112,0.328,0.67645
1439,0.0,0.4,370,-1.637343385589034,1.0,0.1,0.79004,0.8260987,0.6851128339767456,1.0127,0.7129508256912231,0.84201,0.919,0.70897
1440,4.0,2.0,650,0.20363902014939497,1.33,1.925,1.89621,1.9153885,1.8384432792663572,1.8957,1.5348284244537354,1.30272,1.88,0.81726
1441,2.0,0.7500000000000001,311,-0.03932003136267758,4.0,0.975,0.78607,0.8427698,0.4184111356735229,0.38745,0.6709303855895996,0.78972,0.283,0.48874
1442,3.0,1.3,955,-0.7690729698527056,7.0,1.475,1.59427,1.6724254,1.6037805080413818,1.6045,1.6655828952789309,1.46563,1.663,1.54617
1443,3.0,1.8,871,-0.5081730778173482,4.67,1.875,1.88817,1.9097531,1.806458592414856,1.8655,1.845013976097107,1.87242,0.229,1.83933
1444,0.0,0.9000000000000001,38,0.9968595823239782,7.33,0.65,0.72236,0.7957399,0.568245530128479,0.53795,0.5303381085395813,0.93838,0.858,1.09266
1445,0.0,0.2,188,0.4673661527447705,4.0,0.45,0.49674,0.5351405,0.4005820453166961,0.66418,0.6853922009468079,0.57449,0.631,0.63089
1446,1.0,1.0,746,0.4284507059673334,7.33,0.95,0.77849,0.7463148,0.8208437561988831,1.0233,0.4795466065406799,0.55673,0.823,0.96158
1447,2.0,1.1500000000000001,840,-0.8327770139564463,4.33,1.125,1.03589,1.1419088,1.0289870500564575,0.85474,0.7313405871391296,1.11649,0.4,1.22109
1448,2.0,1.55,920,-0.07912910252193367,2.0,1.525,1.5749,1.586228,1.615590214729309,1.6676,1.494138479232788,1.77185,1.731,1.56044
1449,2.0,0.55,177,0.30789964955876076,7.0,0.6,0.63006,0.71462905,0.4675894379615783,0.65206,0.6732664108276367,0.74397,0.499,0.49203
1450,4.0,0.4,782,0.55895752210073,7.33,0.35,0.38431,0.4514986,0.2206432223320007,0.56789,0.5713075399398804,0.30779,0.168,0.83745
1451,2.0,0.05,664,-0.49408799797377806,1.0,0.1,0.16132,0.14674957,0.146565556526184,0.15685,0.1427884101867675,0.6027,0.304,0.01503
1452,0.0,1.0,408,-0.10372453068482651,7.0,0.75,0.58008,0.6685449,0.7570284008979797,0.6291,0.5925172567367554,0.49902,0.649,0.73887
1453,0.0,0.5,51,0.7998155549996375,7.33,0.45,0.50635,0.533005,0.6368231177330017,0.30395,0.5485674142837524,1.25,0.552,1.21962
1454,3.0,1.9500000000000002,187,1.743374753449923,7.33,1.925,1.86969,1.8460494,1.8170182704925537,1.7736,1.6444063186645508,1.28977,1.615,1.70613
1455,4.0,1.35,108,-0.641896883513017,7.33,1.375,1.3042,1.2781966,1.3216718435287476,1.4063,0.8876884579658508,1.28017,0.373,1.08807
1456,4.0,1.9000000000000001,111,-0.8520026031878395,1.0,0.35,0.47586,0.5383508,0.1974170953035354,0.22802,0.4659116268157959,1.08783,0.334,0.14921
1457,2.0,1.6500000000000001,809,0.8382585504840667,4.67,1.675,1.70269,1.707095,1.7898995876312256,1.6841,1.762101650238037,1.65991,1.67,1.71583
1458,2.0,0.05,269,-0.286299275219335,1.67,0.1,0.18287,0.13746518,0.1901591569185257,0.25213,0.3758032321929931,0.6037,0.357,0.06927
1459,2.0,1.8,140,1.3297983195539032,1.0,1.625,1.43668,1.6550272,1.520885944366455,1.7819,0.8528581261634827,1.28597,1.614,1.36503
1460,1.0,0.6500000000000001,332,1.8867644795046516,4.33,0.75,0.78907,0.7279958,0.8838785290718079,1.0008,0.5485707521438599,0.57309,0.296,1.01273
1461,2.0,1.8,922,-0.8143651201536987,4.67,1.725,1.82008,1.803387,1.758397102355957,1.813,1.7677505016326904,1.32405,1.848,1.50517
1462,4.0,1.1500000000000001,863,-0.0265980432665105,1.67,1.075,1.05651,1.1144234,1.1155807971954346,1.0028,1.026337742805481,1.11504,0.857,1.06497
1463,4.0,1.8,193,-0.2572619781443709,10.0,1.625,1.72489,1.6226561,1.7219951152801514,1.7093,1.6795358657836914,1.56158,1.288,0.99777
1464,3.0,1.1,771,-0.5734894405403783,1.67,1.075,1.14267,1.2747048,1.1861321926116943,1.2107,1.3190515041351318,1.09234,0.459,1.13218
1465,0.0,0.5,422,0.15700175289900065,1.67,0.3,0.28255,0.30702016,0.3241268992424011,0.79998,0.4867536425590515,1.05659,0.364,0.93419
1466,3.0,1.2000000000000002,777,-1.3281314231284338,7.0,1.275,1.40285,1.5643373,1.3352103233337402,1.4072,1.51917564868927,1.33785,1.46,1.42816
1467,2.0,0.05,576,-0.15252163414958705,7.0,0.1,0.1522,0.13270378,0.1502482295036316,0.1625,0.1723016500473022,0.64563,0.092,0.03356
1468,1.0,0.7000000000000001,752,0.6789893999172016,4.0,0.8,0.71775,0.7426838,0.7501668930053711,0.6649,0.7233526706695557,1.13859,0.686,0.79944
1469,0.0,1.0,280,-0.7084031639132229,1.33,0.85,0.65583,0.6682429,0.6781101226806641,0.43658,0.7114214897155762,1.1002,0.648,1.03166
1470,4.0,1.6500000000000001,806,-1.0949644097002047,4.33,1.525,1.65182,1.6956799,1.821572184562683,1.8573,1.455453634262085,1.22983,1.618,0.9519
1471,0.0,0.2,836,0.6142149195646291,1.33,0.1,0.79907,0.7981734,0.8228878974914551,0.94005,0.7572330236434937,1.04983,0.981,0.83598
1472,2.0,1.85,683,-0.5999483619921492,4.33,1.725,1.79856,1.7963738,1.8598133325576784,1.7612,1.7810027599334717,1.67155,0.303,1.82783
1473,4.0,1.9500000000000002,228,0.9618032690306663,4.33,1.925,1.37483,1.3917568,1.7882165908813477,1.8833,0.7463276386260986,0.89371,0.468,0.70306
1474,4.0,1.4500000000000002,563,0.11930439940790474,4.33,1.425,1.43786,1.4203923,1.576375126838684,1.4236,0.7175871133804321,0.87109,0.37,0.76276
1475,4.0,1.4000000000000001,983,-0.16819059681583265,1.33,1.525,1.46271,1.3443079,1.412647366523743,1.4672,1.387704849243164,1.54672,1.371,0.90383
1476,3.0,1.6,808,-0.9641109248029863,4.33,1.475,1.48195,1.5910676,1.3912150859832764,1.1426,0.8877469301223755,0.95923,0.291,1.11049
1477,3.0,1.05,789,0.8341859394011742,7.33,1.125,1.22182,1.4529985,1.1584211587905884,1.3544,1.399463772773743,1.01113,1.416,1.22985
1478,3.0,1.9500000000000002,205,-0.05252206031421347,4.33,1.875,1.67615,1.4844787,1.820712208747864,1.7187,1.763835072517395,1.5,0.619,1.78143
1479,0.0,0.1,131,-0.45565120993949665,10.0,0.45,1.02169,1.02949,0.2598268687725067,0.93939,0.8006269335746765,1.24368,0.345,0.9336
1480,0.0,0.2,889,-0.049586687911307346,4.0,0.3,0.61977,0.57994413,0.428148478269577,0.78729,0.700972318649292,0.97572,0.745,0.89819
1481,4.0,0.9000000000000001,401,0.49036347593393254,2.0,0.9,0.77433,0.77608186,0.8533362746238708,0.96292,0.7064838409423828,1.03524,0.607,0.94029
1482,2.0,1.85,248,-0.8141254831057034,4.0,1.875,1.63494,1.6642876,1.8164016008377075,1.8624,1.7466375827789309,1.50515,1.879,1.81421
1483,4.0,1.4000000000000001,180,1.175877912124709,4.33,1.625,1.08486,1.158421,1.581791639328003,0.44639,1.137495994567871,1.20982,0.959,0.84628
1484,3.0,2.0,877,-0.6849986474475147,7.0,1.925,1.98599,1.967223,1.8551554679870603,1.8751,1.8732054233551023,1.66362,1.898,1.96315
1485,0.0,0.1,751,-0.49827085707704144,7.0,0.55,0.34533,0.38109618,0.2686860561370849,0.97994,0.7911320328712463,0.27705,0.228,0.99702
1486,2.0,1.3,931,1.2331123595511222,4.33,1.275,1.21143,1.2611597,1.1881917715072632,1.1604,1.1797242164611816,1.16221,0.525,1.1521
1487,2.0,1.6,429,0.6607936136330919,7.33,1.675,1.52788,1.6712981,1.7347465753555298,1.6911,1.6091046333312988,1.69343,1.598,1.62408
1488,0.0,0.6500000000000001,958,-1.0828502740848074,4.67,0.4,0.50161,0.5261115,0.4525281190872192,1.0107,0.2887206077575683,0.5,0.318,0.76207
1489,1.0,0.8500000000000001,266,1.1213166889904058,7.0,0.9,0.70358,0.7705165,0.8103066682815552,0.61093,0.7092941999435425,1.37822,0.745,0.73981
1490,3.0,1.6,184,1.557952660141106,4.67,1.325,1.37926,1.4389181,1.2917306423187256,1.2926,1.3305504322052002,1.53873,1.247,1.24815
1491,4.0,0.6500000000000001,994,0.08429170632544279,7.0,0.7,0.63908,0.728155,0.8371370434761047,0.7224,0.6908129453659058,0.64896,0.726,0.93982
1492,2.0,1.55,943,-0.3885436000294949,4.0,1.525,1.59372,1.6042384,1.6076016426086426,1.5429,1.4569497108459473,1.61466,1.54,1.606
1493,0.0,0.55,170,-0.05131285038871811,4.67,0.1,0.91217,0.948285,0.9363025426864624,0.7865,0.7359839677810669,0.82855,0.235,0.64751
1494,1.0,0.4,479,-0.02320192921161387,4.33,0.1,0.15805,0.17413005,0.1555853486061096,0.16704,0.16593998670578,0.60967,0.248,-0.00014
1495,2.0,1.4500000000000002,343,-0.8701896909021867,4.33,1.375,1.48422,1.4731767,1.4602899551391602,1.4047,1.2712535858154297,1.31269,1.571,1.29123
1496,2.0,0.25,396,-0.07489974863166239,1.0,0.15,0.20468,0.22575195,0.1491343975067138,0.38391,0.1922522783279419,0.7181,0.199,0.0954
1497,0.0,0.1,442,-0.7175807477170527,1.33,0.1,0.85932,0.8588719,0.5314051508903503,0.97624,0.7014752626419067,0.95424,1.08,0.84634
1498,2.0,0.7000000000000001,908,-0.7749909575868398,4.33,0.7,0.68592,0.7079202,0.6659050583839417,0.66014,0.5278451442718506,0.65862,0.665,0.57493
1499,2.0,1.7000000000000002,928,-0.9997269730048647,4.67,1.675,1.77799,1.7672538,1.8506505489349363,1.7939,1.7680855989456177,1.70231,1.842,1.81627
1500,2.0,1.35,989,1.418261607326242,7.33,1.325,1.28692,1.3809464,1.273550510406494,1.3067,1.018097162246704,1.32787,1.533,1.32826
1501,1.0,0.45,172,-0.25517266790443605,7.0,0.35,0.43446,0.38181812,0.5093449354171753,0.99529,0.533356785774231,1.21583,0.491,1.02133
1502,2.0,1.5000000000000002,477,0.051442388673039775,7.0,1.525,1.39278,1.4671073,1.4772201776504517,1.6361,0.6459745764732361,1.39426,1.624,1.08439
1503,3.0,1.3,588,-2.1754336826231135,7.0,1.175,1.34001,1.510162,1.285979986190796,1.3972,1.4688279628753662,1.1612,1.518,1.26963
1504,4.0,0.8500000000000001,500,-0.34988685848971374,7.33,0.9,0.79593,0.80988467,0.8143244385719299,0.86219,0.7587224841117859,0.92839,0.918,0.95712
1505,2.0,0.2,427,0.1826876606913547,1.67,0.15,0.19752,0.19102849,0.143068790435791,0.17092,0.184293508529663,0.70095,0.273,0.13631
1506,2.0,1.4000000000000001,101,-1.0983413005445302,7.33,1.275,1.37284,1.2178358,1.4652780294418335,1.3188,1.2136719226837158,1.33758,0.296,1.47691
1507,3.0,1.8,985,0.5466909160691568,4.0,1.725,1.78672,1.7480748,1.7159297466278076,1.4623,1.6383121013641355,1.37503,1.776,1.59831
1508,2.0,1.85,468,1.2017669954606147,7.0,1.875,1.77649,1.7647458,1.7889854907989502,1.7656,1.7728198766708374,1.73504,1.667,1.80136
1509,4.0,0.05,456,0.20797690976348288,7.0,0.1,0.13381,0.17347918,0.1472168564796447,0.14657,0.1279079914093017,0.41007,0.116,0.74141
1510,0.0,0.35000000000000003,301,-0.3725802598989666,4.67,0.85,0.66084,0.6607317,0.3449021875858307,1.02,0.7268060445785522,0.52947,0.227,0.92307
1511,2.0,1.6,959,-0.5107858164530467,4.0,1.675,1.67616,1.6592648,1.7856829166412354,1.5745,1.463735818862915,1.70494,1.766,1.60802
1512,2.0,0.6500000000000001,684,0.06069950418164079,1.33,0.55,0.63356,0.650124,0.4969911575317383,0.28352,0.4610836505889892,0.80799,0.777,0.46657
1513,2.0,0.1,319,-1.2077075366720968,4.33,0.15,0.1898,0.19433853,0.1803610920906067,0.20549,0.2064223885536193,0.61909,0.289,0.06158
1514,2.0,0.1,811,1.0055312325090424,1.67,0.1,0.13993,0.13566722,0.1781153678894043,0.15717,0.1417546272277832,0.62551,0.103,0.08404
1515,4.0,1.55,203,-0.4370213242800083,7.0,1.525,1.34092,1.33505,1.5052692890167236,1.4904,1.511738657951355,1.33837,0.436,0.99082
1516,1.0,0.15000000000000002,218,0.525470543528536,7.33,0.1,0.19112,0.20050788,0.1895669102668762,0.15039,0.4241456389427185,0.73842,0.114,0.0014
1517,2.0,1.4000000000000001,868,-0.47066964019797164,4.67,1.325,1.40718,1.4305105,1.270709753036499,1.4882,1.2925492525100708,1.1324,1.349,1.20955
1518,3.0,1.7000000000000002,745,1.2351689373859178,7.33,1.775,1.59883,1.4424924,1.7541403770446775,1.8131,1.8055534362792969,1.76929,1.568,1.88492
1519,4.0,0.6000000000000001,820,0.558855887471365,1.67,0.75,0.7657,0.7642204,0.691598117351532,0.70638,0.8051498532295227,0.70599,0.657,0.92011
1520,3.0,1.1500000000000001,801,-0.15965717782780012,1.33,1.075,1.14533,1.1583185,1.181960105895996,1.1733,1.4124598503112793,0.94106,1.087,0.89
1521,4.0,1.1500000000000001,730,-0.30247364553500805,4.67,1.175,1.15814,1.1484188,1.176250696182251,1.143,1.2661631107330322,1.36343,1.141,1.05976
1522,4.0,0.9500000000000001,129,1.14415530607783,1.67,1.175,0.84148,0.76505345,0.6512969732284546,0.9185,0.6579139828681946,0.76909,0.594,0.49041
1523,1.0,0.8,27,-0.11263513097109572,4.0,0.95,0.75077,0.6731724,0.5518082976341248,0.23632,0.6425851583480835,0.57757,0.548,0.45401
1524,4.0,2.0,451,1.584412017494299,4.33,1.925,1.78309,1.7602673,1.8319520950317385,1.8188,0.7083603143692017,1.25511,0.329,0.7865
1525,4.0,1.9500000000000002,402,-0.8422524777412073,4.0,1.925,1.3409,1.4433914,0.1952393054962158,1.9256,0.4281568527221679,1.10792,0.423,0.50958
1526,2.0,0.35000000000000003,639,1.1395878423093215,2.0,0.35,0.4428,0.41099966,0.2031334042549133,0.34821,0.3395863771438598,0.61169,0.282,0.30761
1527,0.0,0.3,683,-1.3524533355972348,4.33,0.3,0.34348,0.29556048,0.3080691695213318,0.21118,0.05,0.35529,0.236,0.12772
1528,4.0,1.4500000000000002,325,-0.4651245682202544,4.0,1.625,1.10879,1.216126,1.3437888622283936,1.5533,0.6159480810165405,0.6924,0.963,0.83324
1529,2.0,1.1500000000000001,628,0.0224870229667375,1.67,1.125,1.10937,1.1712152,1.1257141828536987,0.9141,0.6722993850708008,1.0057,1.044,1.09429
1530,0.0,0.6000000000000001,726,-1.40481862745035,1.67,0.55,0.50559,0.5131866,0.3635096549987793,0.50709,0.5469359159469604,0.52225,0.566,0.70598
1531,1.0,0.25,326,0.7587480429450341,7.0,0.15,0.25871,0.25168884,0.220913290977478,0.18897,0.3710225224494934,1.43178,0.277,1.02525
1532,2.0,0.25,391,-0.9934402623318211,4.0,0.15,0.21664,0.22043315,0.1644260287284851,0.30081,0.2198033332824707,0.63894,0.167,0.13135
1533,3.0,1.05,592,1.1431048045222894,4.33,1.275,1.27259,1.5044204,1.249270796775818,1.2427,1.321764349937439,1.42046,1.346,1.30599
1534,4.0,0.8,895,0.09200534188006311,4.67,0.75,0.77579,0.75527775,0.7216818928718567,0.76776,0.6546235084533691,1.16769,0.848,1.05079
1535,1.0,0.6500000000000001,171,2.334817634410125,4.67,0.6,0.42729,0.42902258,0.3511536717414856,0.3168,0.6340954899787903,0.6651,0.461,0.87649
1536,0.0,0.6500000000000001,577,-0.9727333175241838,4.67,0.55,0.66088,0.5813207,0.6177930235862732,0.93814,0.4053098559379577,0.30847,0.711,0.83479
1537,4.0,1.9000000000000001,841,1.1662148158116497,4.67,1.775,1.83767,1.8252134,1.8497099876403809,1.9022,0.8667011260986328,1.20223,1.946,0.86082
1538,1.0,0.6500000000000001,644,1.8961354470401452,7.33,0.45,0.51325,0.45132795,0.7285211086273193,0.50083,0.4320435523986816,0.45479,0.456,0.87349
1539,4.0,1.4500000000000002,551,2.419511798689485,7.33,1.475,1.43987,1.4212918,1.513706922531128,0.70116,1.392655372619629,1.14672,1.086,0.99422
1540,2.0,1.8,340,0.09278912894066471,4.33,1.675,1.75053,1.6620758,1.738821506500244,1.7252,1.6585493087768557,1.33858,0.304,1.52198
1541,2.0,1.1,884,-1.3264922204141434,10.0,1.125,1.0941,1.1423709,1.22199285030365,0.90365,0.935076892375946,1.28297,0.274,1.22072
1542,2.0,1.6500000000000001,208,0.9634991664726184,1.33,1.725,1.59447,1.7435975,1.7695306539535522,1.7544,1.5578083992004397,1.7336,1.769,1.57854
1543,1.0,0.55,595,-1.0567466277343052,1.0,0.75,0.63861,0.68902165,0.7690609097480774,0.56821,0.7058465480804443,0.66513,0.603,0.66765
1544,0.0,0.7500000000000001,397,1.464241129633987,4.67,0.55,0.51602,0.569109,0.650823712348938,0.85359,0.5587999224662781,1.35814,0.464,0.99327
1545,4.0,1.7500000000000002,43,1.03924593496276,4.33,1.825,0.67548,0.8976933,1.5089372396469116,1.7099,0.8678480982780457,0.93299,0.41,0.67183
1546,1.0,0.6500000000000001,99,-1.1179341993616954,4.67,0.6,0.51672,0.57851356,0.6635364890098572,0.53792,0.5818744897842407,0.62185,0.555,0.53792
1547,4.0,1.6500000000000001,152,0.8050892549440726,1.67,1.225,1.2931,1.229565,0.6074678897857666,1.4348,1.0374475717544556,1.11387,0.71,0.62046
1548,3.0,1.2000000000000002,822,-0.9761344911771459,4.33,1.075,1.068,1.2371107,1.1342628002166748,1.2465,1.267208695411682,0.76382,1.234,1.16025
1549,4.0,0.5,721,-2.1198410361131264,7.33,0.5,0.56004,0.5963435,0.3926466405391693,0.48771,0.3714301586151123,0.55633,0.385,1.11479
1550,2.0,0.35000000000000003,966,-0.15165225902654303,4.0,0.3,0.30181,0.31626877,0.1944142580032348,0.29758,0.3486710786819458,0.4371,0.437,0.28443
1551,0.0,0.15000000000000002,986,1.256610214019471,2.0,0.5,0.3293,0.3470119,0.357218325138092,0.80729,0.05,0.5,0.331,0.85808
1552,3.0,1.7500000000000002,826,-0.9396064935993506,7.33,1.875,1.81315,1.7349795,1.7908676862716677,1.7433,1.8023366928100584,1.40186,0.404,1.74685
1553,3.0,1.4000000000000001,830,-0.1772336913388638,4.0,1.275,1.30566,1.6262068,1.3688995838165283,1.2138,1.4667328596115112,1.74661,1.635,1.59495
1554,4.0,0.8500000000000001,174,-0.03330626674782585,4.33,0.9,0.76053,0.82874775,0.9331033825874328,0.88797,0.6863551139831543,0.46304,0.291,0.89938
1555,2.0,1.1,904,0.6119921962647134,4.33,1.075,1.04974,1.101275,0.9829631447792052,1.2557,1.010753870010376,1.52694,1.23,1.27699
1556,0.0,0.6000000000000001,196,0.3888888191096031,1.33,0.25,0.37061,0.39054498,0.2293684184551239,0.45395,0.5738019347190857,0.18504,0.411,0.63112
1557,2.0,1.85,402,-0.5733478027477629,4.33,1.725,1.79789,1.7613287,1.8368091583251955,1.8162,1.6887880563735962,1.79697,1.808,1.66371
1558,1.0,0.45,178,-0.08316218566991963,4.33,0.35,0.53577,0.5036617,0.5954932570457458,0.90323,0.6917391419410706,1.37981,0.513,0.99356
1559,1.0,0.2,554,0.19434204184201334,7.33,0.15,0.29711,0.27710828,0.234545886516571,0.53429,0.3643563985824585,0.29877,0.271,0.52072
1560,2.0,1.5000000000000002,802,-0.06747867868924207,7.0,1.525,1.50505,1.5850385,1.6128809452056885,1.6256,1.5567044019699097,1.64233,1.478,1.58344
1561,4.0,2.0,302,-0.6470026758691104,4.67,1.925,1.53461,1.6936469,1.82209312915802,1.9475,1.6770148277282717,1.3289,0.834,0.76844
1562,2.0,0.3,19,-0.6131073708627194,4.33,0.725,0.96999,0.85497874,0.7191404700279236,0.67726,0.8207192420959473,0.78728,0.679,0.30193
1563,4.0,0.25,411,-1.3727158426025523,1.33,0.3,0.25154,0.4600499,0.2674790024757385,0.51466,0.4686796069145202,0.56137,0.078,0.91023
1564,4.0,1.3,544,0.11250654655337643,4.33,1.275,1.41948,1.2508664,1.4408669471740725,1.5959,0.7940488457679749,1.3708,0.273,0.83635
1565,0.0,0.55,807,0.530007914752742,4.33,0.3,0.26627,0.28056666,0.2538591623306274,0.93423,0.05,0.25812,0.342,0.49369
1566,4.0,0.6000000000000001,191,0.06076402179404935,1.67,0.8,0.8519,0.8502023,0.9563970565795898,0.67401,0.6663099527359009,0.8719,0.456,1.14925
1567,4.0,1.0,736,-1.250864361125138,1.0,0.95,0.777,0.8584586,0.7221145629882812,1.2319,0.7149341106414795,0.97663,0.733,0.92794
1568,4.0,0.9000000000000001,109,1.638545643905585,4.0,0.5,0.90128,0.9902799,0.8867326974868774,1.2043,0.6571022272109985,1.30074,0.859,0.56789
1569,2.0,1.7500000000000002,511,-0.9858291557337372,1.67,1.625,1.76328,1.7193512,1.631863355636597,1.7046,1.6278913021087646,1.26594,1.523,1.47099
1570,3.0,1.2000000000000002,982,0.8455166068762118,4.33,1.225,1.32111,1.4779125,1.2767140865325928,1.4734,1.522139072418213,1.27465,1.53,1.21375
1571,2.0,1.9000000000000001,831,0.1578914202344782,4.33,1.725,1.80449,1.8113866,1.8584216833114624,1.851,1.793931484222412,1.49416,1.829,1.72781
1572,2.0,1.85,421,0.6954604723040086,7.0,1.875,1.86134,1.783396,1.8049330711364744,1.8418,1.6748456954956057,1.70377,1.823,1.68049
1573,2.0,0.55,915,-0.5812164356050337,1.67,0.55,0.61882,0.60538524,0.3614791631698608,0.6009,0.4870014786720276,0.83524,0.276,0.51033
1574,4.0,1.1,439,1.1647379664313675,1.67,1.175,1.06689,0.98449194,1.0583696365356443,1.1104,0.6486481428146362,1.114,0.847,0.86746
1575,0.0,0.3,474,0.47972226899243453,4.33,0.4,0.41975,0.44410253,0.3401893377304077,0.82503,0.2342987060546875,0.59475,0.38,0.94193
1576,3.0,2.0,898,-0.893912796115726,1.67,1.925,1.97814,1.976367,1.8576605319976809,1.9642,1.8099617958068848,1.88287,1.951,1.87075
1577,1.0,0.6500000000000001,977,-1.3768739921410913,7.0,0.7,0.58735,0.5961115,0.6809729933738708,0.74924,0.5210009813308716,0.78108,0.604,0.63656
1578,4.0,0.8500000000000001,768,-0.7821445611635539,7.33,0.75,0.79977,0.7914575,0.827025830745697,0.77503,0.755473256111145,0.83867,0.697,0.81349
1579,2.0,1.85,315,-1.7388971747758037,4.0,1.875,1.84573,1.7966907,1.8027982711791992,1.8713,1.7766566276550293,1.39191,1.548,1.59122
1580,0.0,0.55,535,-0.035500567734520906,1.67,0.55,0.71534,0.66176486,0.7836049199104309,0.85592,0.6708422899246216,0.79781,0.671,0.7669
1581,2.0,0.9500000000000001,713,-0.3879765281918089,7.33,1.075,0.95899,0.91743445,1.0151770114898682,0.9981,0.5304237604141235,0.94398,0.266,0.87822
1582,2.0,1.0,214,0.06720247613414176,7.33,1.075,1.2271,1.1365591,1.1763715744018557,1.1862,0.6902670860290527,1.35154,0.353,1.0701
1583,2.0,1.6500000000000001,434,0.693015196831079,4.33,1.725,1.67516,1.7355328,1.87683629989624,1.7653,1.7414016723632812,1.62409,1.76,1.79772
1584,2.0,1.6,618,0.1998326791062227,7.33,1.525,1.65399,1.6524432,1.633134841918945,1.6721,1.6036808490753174,1.24114,1.668,1.48962
1585,1.0,0.6500000000000001,187,-2.7151783324780805,2.0,0.55,0.58871,0.5701273,0.6008169054985046,1.0985,0.6374784111976624,0.55087,0.322,1.02857
1586,3.0,1.2000000000000002,345,-1.4735941131568866,7.0,1.275,1.28111,1.5000664,1.280795931816101,1.1509,1.1131662130355835,1.34172,1.626,1.28731
1587,2.0,1.4000000000000001,539,0.5433844806976876,1.0,1.475,1.41007,1.4540157,1.4913175106048584,1.5863,0.7478254437446594,1.57633,1.359,1.43022
1588,1.0,0.8500000000000001,238,0.43481137993582636,4.67,0.85,0.73971,0.79606044,0.8343508243560791,0.81261,0.7325403690338135,0.4178,0.82,0.84637
1589,0.0,0.4,374,-0.2956294931136226,7.33,0.35,0.57767,0.45919338,0.2044006586074829,0.41046,0.3365145921707153,0.55338,0.546,0.05674
1590,4.0,1.35,452,0.2879740963658427,1.33,1.275,0.98458,1.0049733,0.5847384929656982,1.1854,1.2369765043258667,1.00181,0.546,0.73783
1591,0.0,0.15000000000000002,918,0.9656223728480395,10.0,0.3,0.33636,0.680597,0.3852973580360412,0.60179,0.3658472299575805,0.31613,0.357,1.00067
1592,1.0,0.8,883,-0.30481111845134196,4.0,0.85,0.68919,0.6842894,0.7673978209495544,0.62214,0.5728058815002441,1.07262,0.69,0.98104
1593,2.0,1.4000000000000001,910,0.3810963779829441,4.33,1.325,1.42299,1.3960057,1.342738151550293,1.4937,1.2816578149795532,1.29412,0.424,1.3442
1594,4.0,1.05,538,0.3070811668890875,7.0,1.075,0.87456,0.84272844,0.9587463140487672,1.0386,0.7182682752609253,0.85651,0.896,0.70871
1595,4.0,0.15000000000000002,587,-2.2090226976754543,1.33,0.15,0.18439,0.37894523,0.2007626891136169,0.26421,0.2700680494308471,0.35102,0.095,0.82225
1596,3.0,1.7500000000000002,905,-0.06451665366113261,7.0,1.925,1.91369,1.8397586,1.7887355089187622,1.551,1.7288148403167725,1.52775,1.87,1.58757
1597,3.0,1.0,693,0.6824813606171067,4.33,1.075,1.18201,1.436608,1.284259557723999,0.9338,0.6266420483589172,1.08745,0.382,1.0422
1598,1.0,0.15000000000000002,296,0.92104077854426,7.0,0.1,0.24155,0.25022686,0.1964071691036224,0.33779,0.653133749961853,1.48938,0.284,0.95233
1599,3.0,1.2000000000000002,168,0.5096599534680938,7.33,1.225,1.31132,1.3791937,1.2631971836090088,1.176,0.9885298013687134,1.62931,1.301,1.22451
1600,3.0,1.1500000000000001,875,1.0462573555691148,1.0,1.075,1.20848,1.2830321,1.2203164100646973,0.98763,0.655954122543335,1.05018,1.273,0.94406
1601,2.0,1.4000000000000001,690,1.2763010775127206,4.33,1.325,1.36249,1.3724371,1.302253007888794,1.2812,1.198930263519287,0.98429,1.402,1.1871
1602,0.0,1.0,691,-0.8245329633664111,7.33,0.95,0.90647,0.9002082,0.6420400142669678,0.94971,0.7628902792930603,0.84944,0.857,0.96339
1603,0.0,0.7000000000000001,149,-1.199013209684581,4.67,0.45,0.45589,0.589706,0.5608516931533813,0.47394,0.4224573969841003,0.27126,0.408,0.50409
1604,3.0,1.3,539,0.85744791000735,7.33,1.225,1.34741,1.4252341,1.2306172847747805,1.3483,1.4026325941085815,0.9524,1.237,1.11927
1605,4.0,0.7500000000000001,719,0.5148005282222923,4.33,0.75,0.76862,0.76082677,0.7541428208351135,0.81688,0.6855878233909607,0.85112,0.534,0.96537
1606,4.0,0.05,804,0.05120851968297012,2.0,0.1,0.07161,0.110729784,0.101775050163269,0.13207,0.2064073085784912,0.31944,0.087,0.75752
1607,2.0,1.7500000000000002,588,1.9715318179264496,4.0,1.725,1.78866,1.7359512,1.8109065294265747,1.7053,1.687887191772461,1.55387,1.518,1.71997
