,model,alpha,length,diff_coef,loc_error,eduN,eduN_a,eduN_c,eduN_f,eduN_l,eduN_s,UCL,UCL_a,UCL_c,UCL_f,UCL_l,UCL_s,FCI,FCI_a,FCI_c,FCI_f,FCI_l,FCI_s,UPV-MAT,UPV-MAT_a,UPV-MAT_c,UPV-MAT_f,UPV-MAT_l,UPV-MAT_s,Erasmus MC,Erasmus MC_a,Erasmus MC_c,Erasmus MC_f,Erasmus MC_l,Erasmus MC_s,WUST ML A,WUST ML A_a,WUST ML A_c,WUST ML A_f,WUST ML A_l,WUST ML A_s,WUST ML B,WUST ML B_a,WUST ML B_c,WUST ML B_f,WUST ML B_l,WUST ML B_s,BIT,BIT_a,BIT_c,BIT_f,BIT_l,BIT_s,DecBayComp,DecBayComp_a,DecBayComp_c,DecBayComp_f,DecBayComp_l,DecBayComp_s,Valencian Karatekas,Valencian Karatekas_a,Valencian Karatekas_c,Valencian Karatekas_f,Valencian Karatekas_l,Valencian Karatekas_s
2832,1.0,0.15000000000000002,861,0.768988896937957,10.0,1,9e-05,0.97756,0.02225,9e-05,0.0,1,0.0331,0.9669,0.0,0.0,0.0,1,0.011623421,0.9755961,0.0127628185,6.483988500000001e-16,1.7824046e-05,1,0.01,0.99,0.0,0.0,0.0,1,0.0101168230175971,0.8713253140449524,0.116205908358097,0.0015258677303791,0.000826088245958,1,0,1,0,0,0,1,3.4373316705173654e-05,0.9999502303548643,1.4897758776539487e-05,6.291500145190426e-08,4.35654652478607e-07,0,0.55729,0.44271,0.0,0.0,0.0,1,0.1937667015365024,0.7675381353635435,0.0079924709396839,0.0193622513920152,0.0113404407682547,1,0.063,0.375,0.127,0.076,0.358
2833,2.0,0.6500000000000001,372,-0.013015180096443908,1.0,2,0.00421,7e-05,0.97124,0.0,0.02448,2,0.0343,0.0,0.6888,0.0,0.2769,2,0.0014935392,3.886768e-06,0.9627449,1.4190579e-12,0.035757765,4,0.02,0.0,0.13,0.0,0.85,2,0.0051261843182146,0.0022224360145628,0.9845869541168212,0.0047735976986587,0.0032907300628721,2,0,0,1,0,0,2,0.00015112862191591988,1.6465058915986736e-05,0.9856997061730578,1.587024752597424e-06,0.014131113121357376,2,0.0,0.0,0.59896,0.0,0.40104,1,0.1668844784098198,0.372183364071321,0.2475867404318556,0.0408175439189555,0.1725278731680479,3,0.348,0.236,0.014,0.388,0.013
2834,0.0,0.7000000000000001,388,0.1312354078379403,5.5,0,0.99565,0.00019,0.00181,1e-05,0.00235,0,1.0,0.0,0.0,0.0,0.0,0,0.6195272,3.486346e-05,0.195286,0.0007753697,0.18437657,0,0.97,0.0,0.01,0.0,0.02,0,0.9468308687210084,0.0030399116221815,0.0141898924484848,9.005349966173526e-06,0.0359302423894405,4,0,0,0,0,1,0,0.4936312047746485,0.019567708335506463,0.0393898101530968,0.00018561615129355545,0.4472256605854548,4,0.0,0.0,0.0,0.0,1.0,1,0.1604120067898395,0.8003092759758416,0.0104234736857906,0.0169876999177527,0.0118675436307755,4,0.115,0.042,0.304,0.153,0.386
2835,2.0,0.25,818,-0.030554138355962414,2.0,2,1e-05,1e-05,0.99997,0.0,0.0,2,0.0004,0.0,0.9992,0.0,0.0004,2,0.0010332598,0.0002632631,0.9987006,6.746850299999999e-18,2.8175912e-06,2,0.0,0.0,1.0,0.0,0.0,2,0.0053945295512676,0.0192449893802404,0.972336769104004,0.0017601881409063,0.0012633833102881,2,0,0,1,0,0,2,4.940236629835844e-06,1.1052217214801456e-06,0.9999931427672301,1.0871794697422298e-07,7.030564713582792e-07,0,0.44792,0.34375,0.0625,0.0,0.14583,1,0.1788375965387421,0.7626112596292177,0.0178035702335646,0.0229130178040434,0.0178345557944319,1,0.096,0.379,0.224,0.23,0.07
2836,4.0,1.3,491,-0.9287835134364136,5.5,4,0.08366,3e-05,0.18422,0.0,0.73208,4,0.1851,0.0,0.2551,0.0,0.5598,0,0.41558945,3.1672203e-05,0.29965514,0.00037174954,0.284352,2,0.1,0.0,0.45,0.0,0.45,4,0.344242513179779,0.0015651534777134,0.2799275815486908,0.0001874493464129,0.3740772902965545,2,0,0,1,0,0,4,0.011921399130739111,0.0006008791236943147,0.21515476278903167,3.906100410902723e-05,0.7722838979524258,4,0.0,0.0,0.1875,0.0,0.8125,1,0.1743998783123832,0.6412683959562313,0.0779520437370992,0.0376662618907998,0.0687134201034862,1,0.172,0.511,0.153,0.117,0.046
2837,3.0,1.85,406,-0.0026011895268717613,6.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,1.0119889e-14,1.5760263000000002e-22,2.569117e-10,1.0,1.996446e-14,3,0.0,0.0,0.0,1.0,0.0,3,2.5860292680590646e-06,1.07064633994014e-05,0.0004175043432042,0.999352753162384,0.0002163419994758,3,0,0,0,1,0,3,3.182363612049426e-07,2.809585804072658e-08,7.291043921207382e-05,0.9999266168351503,1.2639341842831843e-07,3,0.0,0.0,0.0,1.0,0.0,2,0.2143372753054536,0.0907710486396148,0.2617345931764219,0.2026011741450871,0.2305559087334226,0,0.459,0.215,0.05,0.134,0.141
2838,1.0,0.9000000000000001,194,-1.1633013260816076,6.0,1,0.00131,0.99868,0.0,1e-05,0.0,1,0.0,1.0,0.0,0.0,0.0,1,0.008566826,0.9914324,6.0525736e-07,1.4390264e-20,1.6395421e-07,1,0.0,1.0,0.0,0.0,0.0,1,0.0072450856678187,0.9899677038192748,0.0019765913020819,0.0002097170945489,0.0006009371718391,1,0,1,0,0,0,0,0.7086314670391294,0.2553818293801008,3.022467048650941e-05,0.00010387188753094516,0.035852607022752433,3,0.0,0.0,0.0,1.0,0.0,1,0.1719548865217023,0.8084562821333832,0.0024459703240373,0.0124041426903253,0.0047387183305519,3,0.046,0.041,0.323,0.502,0.089
2839,0.0,0.05,598,0.803103302909209,6.0,0,0.99989,4e-05,1e-05,6e-05,1e-05,0,1.0,0.0,0.0,0.0,0.0,0,1.0,2.2370959e-17,1.9361348e-31,2.9267638e-32,1.0022549999999999e-19,0,1.0,0.0,0.0,0.0,0.0,0,0.9882466197013856,0.0045242677442729,0.002474705222994,8.409805900555511e-07,0.0047535644844174,0,1,0,0,0,0,0,0.8146286341575171,0.18533292413850247,1.4220603764342813e-05,1.2948931105462678e-05,1.1272169110502914e-05,0,1.0,0.0,0.0,0.0,0.0,1,0.1398407381446877,0.8480176848818223,0.0013024232794642,0.0083299069894815,0.0025092467045442,0,0.39,0.087,0.245,0.051,0.227
2840,0.0,0.9000000000000001,552,2.093898595729836,5.5,0,0.99988,2e-05,2e-05,0.0,7e-05,0,0.9999,0.0001,0.0,0.0,0.0,0,0.9987424,0.0010883459,1.6092848e-05,1.8967976e-09,0.00015323405,0,1.0,0.0,0.0,0.0,0.0,0,0.9877440333366394,0.0045521385036408,0.0026658624410629,9.550233244226547e-07,0.0050369799137115,0,1,0,0,0,0,4,0.2865734984859368,0.0005471715966517244,0.0009948260529468384,5.765025020338998e-05,0.7118268536142612,4,0.0,0.0,0.0,0.0,1.0,1,0.1949965189127284,0.7082005006954534,0.0295000998083752,0.0321749257785579,0.0351279548048848,4,0.102,0.046,0.133,0.146,0.574
2841,4.0,0.35000000000000003,571,-0.1666347052710498,2.0,4,0.0024,0.0,0.0,0.0,0.99759,4,0.005,0.0,0.0,0.0,0.995,4,0.0039274003,3.0440317e-09,2.6446667e-08,7.675609e-11,0.99607253,4,0.0,0.0,0.0,0.0,1.0,4,0.0211234111338853,9.927832434186712e-05,0.0016249697655439,0.0005675018182955,0.9765848517417908,0,1,0,0,0,0,4,0.14455984055058654,5.671099733767523e-05,0.00020610728515515253,6.286668522561254e-05,0.8551144744816952,0,1.0,0.0,0.0,0.0,0.0,1,0.203230710135548,0.6686992027641987,0.0403860139971904,0.0371892238120696,0.0504948492909929,1,0.077,0.461,0.262,0.071,0.129
2842,4.0,1.1,171,-0.5342087210428031,1.5,2,0.24721,0.00034,0.40274,0.00588,0.34383,4,0.2501,0.0,0.3634,0.0,0.3865,4,0.14356326,7.036457e-05,0.15118733,0.0003270288,0.70485204,4,0.18,0.0,0.21,0.0,0.61,4,0.0795576497912406,0.0007318991702049,0.0667606219649314,0.0049194148741662,0.8480303883552551,0,1,0,0,0,0,4,0.25315751369619444,0.00015136636547954612,0.102970708739676,0.0010717154552596483,0.6426486957433902,4,0.0,0.0,0.24479,0.0,0.75521,1,0.1770257956827215,0.7567759284954539,0.0200919856219227,0.02465610433696,0.0214501858629417,0,0.584,0.248,0.044,0.006,0.118
2843,2.0,1.7500000000000002,564,0.9417519070483981,10.0,2,1e-05,0.0,0.99999,0.0,0.0,2,0.0,0.0,0.9995,0.0,0.0005,2,4.8071677e-12,1.5404275e-23,1.0,2.4562952e-09,5.9609748e-12,2,0.0,0.0,1.0,0.0,0.0,2,0.0053619374521076,0.0018881885334849,0.9904224872589112,0.0007974445470608,0.0015298783546313,2,0,0,1,0,0,2,7.168676203341593e-06,7.582917869452068e-07,0.9978792916621213,0.0021078204609046546,4.960908983795741e-06,2,0.0,0.0,1.0,0.0,0.0,2,0.1960517432950778,0.0830061682078922,0.2866366772300073,0.2131970639367085,0.221108347330314,1,0.136,0.281,0.224,0.196,0.163
2844,3.0,1.0,678,-0.400443273223983,6.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,2.1305051e-15,1.905544e-23,2.4153637e-10,1.0,3.9617963e-15,3,0.0,0.0,0.0,1.0,0.0,3,2.575098733359482e-06,1.0128581379831305e-05,0.0004058701160829,0.9993645548820496,0.0002167902712244,3,0,0,0,1,0,3,1.3816050006595363e-08,6.6020970898697e-10,1.7053488570510095e-07,0.9999997933374337,2.165141987157685e-08,3,0.0,0.0,0.0,1.0,0.0,4,0.2150654905921976,0.0468848356345228,0.2284452302743487,0.2334890449135389,0.2761153985853917,2,0.037,0.223,0.467,0.004,0.268
2845,0.0,0.05,680,-0.22177788283375877,6.0,2,0.30132,7e-05,0.47188,0.00147,0.22526,4,0.3251,0.0,0.2439,0.0,0.431,2,0.25833607,6.99753e-07,0.44888958,0.022062728,0.270711,2,0.32,0.0,0.34,0.0,0.34,2,0.2363224774599075,0.000742511707358,0.4809074997901916,0.0011057844385504,0.2809216678142547,4,0,0,0,0,1,4,0.023673041586151536,4.3525633959263856e-05,0.13977026682266383,0.0016147682922529238,0.8348983976649724,4,0.0,0.0,0.41667,0.0,0.58333,1,0.1895879981657561,0.6797562221141458,0.0467693931756285,0.0347440292465142,0.0491423572979551,4,0.226,0.092,0.012,0.073,0.597
2846,3.0,1.85,642,-0.6310939419985517,2.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,1.9958546e-19,5.0911486e-28,4.8283893e-14,1.0,8.8590514e-20,3,0.0,0.0,0.0,1.0,0.0,3,2.6125680960831232e-06,1.0034807019110303e-05,0.0004092257004231,0.9993632435798644,0.0002149189676856,3,0,0,0,1,0,3,9.282410558525562e-08,2.3923295967565723e-09,6.788379950387097e-06,0.9999930005715286,1.1583208636013152e-07,3,0.0,0.0,0.0,1.0,0.0,1,0.1448833777860193,0.8264493457086096,0.0068866064268509,0.0139182541624172,0.0078624159161028,2,0.053,0.026,0.837,0.043,0.041
2847,1.0,0.7000000000000001,676,-0.13352927714016768,5.5,1,0.00166,0.99834,0.0,0.0,0.0,1,0.0002,0.9998,0.0,0.0,0.0,1,0.027465858,0.9725342,2.1509228e-11,4.793352e-25,3.2172008e-11,1,0.0,1.0,0.0,0.0,0.0,1,0.0087660877034068,0.9895694851875304,0.0010834137210622,0.0002437882212689,0.0003372195060364,1,0,1,0,0,0,1,0.12815173335822613,0.8718009092607225,2.0635468031248003e-05,1.9808681718713163e-06,2.4741044848105423e-05,0,1.0,0.0,0.0,0.0,0.0,1,0.1420008542146838,0.8442374325153124,0.001687125466207,0.008826345653512,0.0032482421502847,3,0.036,0.122,0.247,0.466,0.128
2848,0.0,0.1,37,2.6267137737619333,1.5,0,0.53395,0.23771,0.02031,0.03968,0.16835,0,0.9449,0.0551,0.0,0.0,0.0,1,0.20089673,0.693708,0.062348213,3.2646014e-05,0.04301434,0,0.79,0.14,0.0,0.0,0.07,0,0.7708679437637329,0.2238612174987793,0.0007812838302925,2.029395000135992e-05,0.0044693066738545,1,0,1,0,0,0,0,0.9394391116152189,0.058138809064331096,0.0014516297653032972,1.5563760213571672e-05,0.0009548857949332207,0,0.70833,0.25,0.0,0.0,0.041667,1,0.1375998474491498,0.8459752271460346,0.0026330731887541,0.0095257158861955,0.0042661363298659,0,0.382,0.258,0.077,0.052,0.232
2849,1.0,0.45,998,-0.8963960798837355,2.0,1,0.00166,0.99831,0.0,2e-05,0.0,1,0.0004,0.9996,0.0,0.0,0.0,1,0.0014397262,0.99856025,2.9163557e-11,4.3225266999999996e-33,6.4175614e-12,1,0.05,0.95,0.0,0.0,0.0,1,0.0077684633433818,0.9904526472091676,0.0009775426005944,0.0003669999423436,0.0004342255706433,1,0,1,0,0,0,1,0.0201736355034672,0.9798142406526557,2.8954386686853974e-06,7.098903827084134e-07,8.51851482517539e-06,1,0.0,1.0,0.0,0.0,0.0,1,0.1510938952637488,0.8197354502036723,0.0067055769885205,0.0142005268566779,0.0082645506873803,4,0.335,0.018,0.278,0.004,0.364
2850,1.0,0.2,258,-0.9954548759570258,6.0,1,0.00013,0.95942,0.03972,0.00071,1e-05,1,0.0363,0.9637,0.0,0.0,0.0,1,0.021021798,0.9164649,0.062435895,1.1787062e-13,7.7352975e-05,1,0.04,0.94,0.02,0.0,0.0,1,0.0081254383549094,0.929632306098938,0.0606701001524925,0.0003563863574527,0.0012157056480646,1,0,1,0,0,0,1,4.4419395699008615e-06,0.99999259972591,2.6527119838139593e-06,1.8621216292858575e-08,2.8700131981109973e-07,0,0.5,0.5,0.0,0.0,0.0,1,0.1898773214314291,0.7562071502738368,0.0140841907782553,0.022390358608594,0.0174409789078843,0,0.46,0.144,0.206,0.014,0.176
2851,3.0,1.6500000000000001,236,0.5965175307589571,1.5,3,0.0,0.0,0.00036,0.99964,0.0,3,0.0,0.0,0.0004,0.9996,0.0,3,2.1403173e-05,5.3251077e-11,0.00093656866,0.9990305,1.1549582e-05,3,0.0,0.0,0.17,0.83,0.0,3,0.000175452674739,9.380134724779056e-05,0.0005722792702727,0.998996078968048,0.0001623924472369,3,0,0,0,1,0,2,5.390336045893048e-05,3.656151601833552e-06,0.9965704867094685,0.003339484984869113,3.2468793601436114e-05,2,0.0,0.0,1.0,0.0,0.0,1,0.1259432960530868,0.8550967960919883,0.0040916130224852,0.0106195365375795,0.0042487582948601,3,0.072,0.006,0.319,0.365,0.238
2852,2.0,0.7500000000000001,633,-0.2365750753734109,6.0,2,0.22687,9e-05,0.59852,2e-05,0.1745,2,0.2606,0.0,0.5683,0.0,0.1711,2,0.06268541,5.4656257e-06,0.8485037,9.874767e-06,0.088795565,2,0.23,0.0,0.54,0.0,0.23,4,0.2811396718025207,0.0007535371696576,0.3309434652328491,0.0006223147502169,0.3865409791469574,4,0,0,0,0,1,4,0.031146199553757067,0.0002261321194309898,0.05532673803845226,2.0109952762384863e-05,0.9132808203355971,1,0.0,0.91667,0.0625,0.0,0.020833,2,0.1762298198922383,0.2175768166274613,0.3101298677787506,0.0469776477158418,0.249085847985708,4,0.165,0.029,0.092,0.017,0.697
2853,3.0,1.6500000000000001,792,0.7843332682351506,1.5,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,4.0957536e-14,4.4043884e-22,2.240862e-10,1.0,3.0172557e-14,3,0.0,0.0,0.0,1.0,0.0,3,2.567075853221468e-06,1.0124379514309112e-05,0.0004047603579238,0.999365508556366,0.0002169853105442,3,0,0,0,1,0,3,7.409218240358102e-08,7.421978684602139e-09,3.924264910237597e-06,0.9999959233268888,7.089404031706516e-08,2,0.0,0.0,1.0,0.0,0.0,1,0.1955649900991015,0.5267509648345768,0.1183034962156697,0.0585325133938573,0.1008480354567946,2,0.191,0.223,0.34,0.122,0.124
2854,1.0,0.05,524,1.0845550556419912,2.0,1,0.0001,0.99308,0.00656,0.00025,1e-05,1,0.0473,0.9527,0.0,0.0,0.0,1,0.020686716,0.89958805,0.07965847,2.3081962e-13,6.682436e-05,1,0.02,0.92,0.06,0.0,0.0,1,0.0085457554087042,0.887579619884491,0.1012210771441459,0.0021935428958386,0.0004600637475959,1,0,1,0,0,0,1,3.228285110552286e-05,0.9995721455546877,0.0003919590509331384,2.5672498393174975e-07,3.355818289661195e-06,0,0.51562,0.48438,0.0,0.0,0.0,1,0.1867917708481805,0.746415989563983,0.0221336831254281,0.0259519738823381,0.01870658258007,0,0.467,0.252,0.026,0.224,0.031
2855,0.0,0.6000000000000001,540,0.29557981702814157,6.0,0,0.99992,2e-05,1e-05,3e-05,1e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.99999964,3.2375257e-07,3.736574e-21,1.5881669e-24,6.8548075e-13,0,1.0,0.0,0.0,0.0,0.0,0,0.988222062587738,0.0045148474164307,0.002480715047568,8.428826845374715e-07,0.0047814329154789,0,1,0,0,0,0,1,0.16581996636106097,0.8341334312830675,2.578342031226844e-05,1.3541199319688671e-05,7.277736239758115e-06,0,1.0,0.0,0.0,0.0,0.0,1,0.1470755786005064,0.8208267177842554,0.0089287439044019,0.0141885049298559,0.0089804547809802,4,0.014,0.16,0.118,0.286,0.422
2856,1.0,0.4,850,-0.9993136378157607,1.5,1,6e-05,0.99264,0.00721,8e-05,0.0,1,0.0266,0.9734,0.0,0.0,0.0,1,0.0051562106,0.86257726,0.13226357,2.2398977e-17,3.0332674e-06,1,0.01,0.59,0.4,0.0,0.0,1,0.0076148775406181,0.7844856381416321,0.203992411494255,0.0032285342458635,0.0006784590077586,1,0,1,0,0,0,1,3.787076985899332e-06,0.999320471913771,0.0006750273161386122,1.0245665986332636e-07,6.112364447783853e-07,0,0.52083,0.47917,0.0,0.0,0.0,1,0.1881987313999268,0.7269531891725244,0.0305456622327076,0.0281837053487515,0.0261187118460896,4,0.297,0.06,0.083,0.15,0.411
2857,1.0,0.55,277,-0.6913717043978762,1.0,1,0.11373,0.88534,1e-05,0.00091,2e-05,0,0.543,0.457,0.0,0.0,0.0,1,0.011614645,0.9883847,5.0457e-07,4.0684927e-21,1.4256598e-07,1,0.24,0.76,0.0,0.0,0.0,1,0.0232593063265085,0.974157214164734,0.0017159911803901,6.473393295891583e-05,0.0008028228185139,1,0,1,0,0,0,1,0.08445667562563265,0.9152456084080909,1.3873552299554636e-05,6.425522360530032e-06,0.0002774168916165739,0,1.0,0.0,0.0,0.0,0.0,1,0.1939374887242724,0.7745092353561995,0.005005174033384,0.0164915657585411,0.0100565361276028,1,0.264,0.353,0.027,0.335,0.02
2858,2.0,1.2000000000000002,416,-1.2058705601530524,6.0,2,0.08043,3e-05,0.84976,0.00158,0.06819,2,0.0029,0.0,0.9914,0.0,0.0057,2,0.061666656,1.9221409e-07,0.9116284,6.63125e-05,0.026638472,2,0.01,0.0,0.96,0.0,0.03,2,0.0074786264449357,0.0018759800586849,0.9882686138153076,0.0005840506637468,0.0017926327418535,4,0,0,0,0,1,3,0.00014401938496545167,6.458624545347952e-06,0.47584344661022165,0.5235647798628564,0.00044129551741113046,2,0.0,0.0,0.94271,0.0,0.057292,4,0.2859209508719902,0.1081923300442679,0.1740402574420034,0.1103888218174403,0.3214576398242979,0,0.529,0.14,0.155,0.117,0.058
2859,3.0,1.35,862,-0.16261485133305423,6.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,1.8642013e-16,8.877403e-24,1.4885159e-11,1.0,8.7108164e-16,3,0.0,0.0,0.0,1.0,0.0,3,2.638466867210809e-06,1.023100412567146e-05,0.0004117858188692,0.999357044696808,0.0002182579628424,3,0,0,0,1,0,3,1.8467636471242681e-07,2.345223257246992e-08,0.0003581608032233358,0.9996401451448969,1.485923282447289e-06,3,0.0,0.0,0.0,1.0,0.0,1,0.1939138481048583,0.5788110284090228,0.0893826586468109,0.048065316604152,0.0898271482351558,1,0.067,0.627,0.05,0.196,0.06
2860,0.0,0.4,356,0.7348816366901921,5.5,0,0.87454,0.00032,0.0165,1e-05,0.10862,0,1.0,0.0,0.0,0.0,0.0,0,0.966524,0.023809843,0.00019610458,7.711134e-06,0.009462383,4,0.37,0.0,0.0,0.0,0.63,4,0.1926981210708618,0.0005494036595337,0.0072595817036926,0.0001399583125021,0.7993529438972473,0,1,0,0,0,0,1,0.1714607289106386,0.8170102491583294,0.00015890856355151243,2.243363167482336e-05,0.011347679735805447,0,1.0,0.0,0.0,0.0,0.0,1,0.1669826755328357,0.80488303418385,0.0048804599511631,0.0142912186427035,0.0089626116894474,3,0.002,0.095,0.006,0.663,0.235
2861,0.0,0.6500000000000001,620,0.947053994170984,5.5,0,0.80077,0.19914,1e-05,8e-05,1e-05,0,0.9809,0.0191,0.0,0.0,0.0,1,0.329927,0.670073,1.9635786e-09,1.5803612e-20,1.5103044e-10,1,0.0,1.0,0.0,0.0,0.0,0,0.9574753046035768,0.0324887782335281,0.0052611823193728,5.013000645703869e-07,0.0047741793096065,0,1,0,0,0,0,1,0.28916470473752615,0.6959047444197097,0.0009755403638724517,4.1802839436267456e-05,0.013913207639455194,0,1.0,0.0,0.0,0.0,0.0,1,0.2046866958620041,0.7499158852260076,0.0085119711836044,0.0208361330867453,0.0160493146416384,0,0.44,0.017,0.116,0.278,0.148
2862,2.0,0.55,981,0.17302200698627565,10.0,2,0.01284,1e-05,0.97769,0.0,0.00946,2,0.0003,0.0,0.9995,0.0,0.0002,2,0.003279758,8.6235866e-07,0.99121714,2.2391642e-11,0.0055022156,2,0.0,0.0,0.99,0.0,0.01,2,0.0105620082467794,0.0013268822804093,0.9805362224578856,0.0019774797838181,0.0055973688140511,4,0,0,0,0,1,2,1.6997261715474975e-06,3.54686479442609e-07,0.9999490528419908,2.2195531342529657e-08,4.887054982738041e-05,2,0.0,0.0,1.0,0.0,0.0,1,0.1804153358536494,0.6234755649966127,0.0791881545831477,0.0367862441230784,0.0801347004435117,0,0.463,0.032,0.059,0.036,0.41
2863,4.0,1.85,62,0.4199730158101086,5.5,4,0.13788,0.08467,0.22995,0.01529,0.53221,4,0.0958,0.0,0.0679,0.0,0.8363,2,0.06310308,0.31284347,0.3687299,0.00072743336,0.25459605,4,0.05,0.08,0.23,0.0,0.64,1,0.009502843953669,0.5909133553504944,0.392717570066452,0.0010716698598116,0.0057945363223552,0,1,0,0,0,0,2,0.06780561625558613,0.022381875164538264,0.71519049984944,0.00013905733777443027,0.19448295139266117,4,0.0,0.0,0.0,0.0,1.0,1,0.1684974871247346,0.8072085865835986,0.0043420639799229,0.0139117959044286,0.0060400664073151,2,0.119,0.251,0.389,0.151,0.089
2864,2.0,0.05,302,1.1982651365785297,2.0,2,0.00057,0.36024,0.63883,0.00027,9e-05,2,0.0081,0.0,0.9888,0.0,0.0031,1,0.028316587,0.9418292,0.02970732,1.1895731e-12,0.00014689355,1,0.04,0.96,0.0,0.0,0.0,1,0.0074923508800566,0.967394769191742,0.0243091695010662,0.0002219500602222,0.0005817121709696,2,0,0,1,0,0,2,0.0018574598461296504,0.017059205573296085,0.9806825581964768,4.687405568086544e-05,0.0003539023284165535,0,0.68229,0.31771,0.0,0.0,0.0,1,0.1905133742483064,0.780112077239733,0.0047272592656606,0.0166418365372881,0.0080054527090118,3,0.312,0.104,0.021,0.397,0.167
2865,4.0,1.2500000000000002,954,1.6884978367587455,1.5,4,0.21787,3e-05,0.15103,3e-05,0.63105,4,0.0217,0.0,0.0129,0.0,0.9654,4,0.1869918,5.0994044e-05,0.36997432,0.0005409892,0.44244188,4,0.28,0.0,0.31,0.0,0.41,4,0.0213499832898378,0.0009366033482365,0.023765055462718,0.0007747715571895,0.953173577785492,0,1,0,0,0,0,4,0.00232933019597397,0.0002845153186969764,0.00789152851054448,6.529593004424832e-06,0.98948809638178,4,0.020833,0.17708,0.38542,0.0,0.41667,1,0.1764704539372867,0.7501444309360855,0.0244489229193371,0.0253396576000917,0.0235965346071989,1,0.298,0.348,0.133,0.093,0.128
2866,0.0,0.8500000000000001,400,1.0821450252962213,6.0,0,0.99633,0.00012,0.00208,0.0,0.00147,0,1.0,0.0,0.0,0.0,0.0,0,0.9827917,6.4249025e-06,0.009281429,3.0463136e-06,0.007917328,0,0.98,0.0,0.01,0.0,0.01,0,0.9879250526428224,0.0045719561167061,0.0026044968981295,9.171959050036094e-07,0.0048975679092109,0,1,0,0,0,0,4,0.08963826550819134,5.281899648274015e-05,0.013026979867206998,0.0016249506820837263,0.8956569849460351,2,0.0,0.0,0.54688,0.0,0.45312,1,0.1940353239442206,0.6952853971638461,0.0396119842350619,0.0345016691723805,0.0365656254844907,4,0.115,0.314,0.147,0.033,0.391
2867,2.0,0.4,59,-1.2963966948655914,6.0,2,0.23692,0.04795,0.44371,0.01522,0.2562,2,0.0234,0.0,0.9629,0.0,0.0137,2,0.010569706,0.015488594,0.94919556,8.339782e-08,0.024746012,2,0.08,0.0,0.76,0.0,0.16,2,0.0150690339505672,0.0085379462689161,0.9608121514320374,0.0004807126533705,0.0151001289486885,2,0,0,1,0,0,4,0.0619692676779835,0.04452976848943334,0.19677378103978163,0.0008347363891894242,0.695892446403612,2,0.0,0.0,0.94271,0.0,0.057292,1,0.1955218449901803,0.6688220175879903,0.0470891221567705,0.0356980720192156,0.052868943245843,0,0.363,0.335,0.008,0.242,0.053
2868,1.0,0.35000000000000003,797,-0.7532724886955708,5.5,1,0.00013,0.97712,0.02262,0.00013,1e-05,1,0.0113,0.9887,0.0,0.0,0.0,1,0.012721708,0.90067166,0.086585484,1.36783454e-14,2.1215212e-05,1,0.01,0.95,0.05,0.0,-0.01,1,0.0072476314380764,0.8565199375152588,0.1322606801986694,0.003462650347501,0.0005091244820505,1,0,1,0,0,0,1,1.937987398734586e-06,0.9999723479786186,2.5323412229731847e-05,1.1531641150380696e-08,3.790901111756569e-07,0,0.52083,0.47917,0.0,0.0,0.0,1,0.189509162149644,0.7653478010688985,0.0107543451448538,0.0206711699289534,0.0137175217076501,1,0.279,0.372,0.215,0.015,0.119
2869,1.0,0.6000000000000001,912,0.24452512047881927,1.5,1,0.0014,0.9986,0.0,0.0,0.0,1,0.0135,0.9865,0.0,0.0,0.0,1,0.0073438035,0.99265623,1.5173998e-09,5.638764999999999e-26,5.09088e-10,1,0.0,1.0,0.0,0.0,0.0,1,0.0078673902899026,0.99032062292099,0.0010450924746692,0.0003638288180809,0.0004030616546515,1,0,1,0,0,0,1,0.0035096084173293204,0.9964768418273142,4.3942122218906796e-07,3.6704462989847193e-07,1.2743289503801728e-05,3,0.0,0.0,0.0,1.0,0.0,1,0.1494859860563741,0.830618496411233,0.0031373126818626,0.0111004672239883,0.0056577376265421,3,0.043,0.001,0.161,0.52,0.276
2870,0.0,0.6000000000000001,479,0.10692673771200127,5.5,0,0.99979,0.00013,2e-05,6e-05,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.994058,0.0059411344,4.49016e-09,1.4669556e-11,8.5332925e-07,0,1.0,0.0,0.0,0.0,0.0,0,0.9881382584571838,0.0046120453625917,0.0024941409938037,8.231500032707117e-07,0.0047546434216201,0,1,0,0,0,0,0,0.966475247730036,0.03346959750110312,2.2532080283596913e-05,1.370444201108134e-06,3.1252244376118034e-05,1,0.0,1.0,0.0,0.0,0.0,1,0.1214865592541444,0.8634937272582587,0.0030093416479869,0.008927153912104,0.0030832179275057,0,0.466,0.227,0.044,0.022,0.241
